,product_url,product_name,product_img,product_price
75,/vp/products/302824988?itemId=952423228&vendorItemId=74174325714&sourceType=CATEGORY&categoryId=178354,"인비오 소형 DVD플레이어, IV-30M",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/09/19/5347354395/ea75f6c9-674f-492c-b5d8-d273318c72d2.jpg,"46,800"
76,/vp/products/1977935171?itemId=3364562195&vendorItemId=71351289871&sourceType=CATEGORY&categoryId=178354,"프리즘 4K UHD LED 109.22cm google android TV A43, 스탠드형, 자가설치",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1218067418412341-c8e0b12d-f307-4d5c-b732-00c8d8af09ab.jpg,"352,780"
77,/vp/products/328754451?itemId=1051375903&vendorItemId=5518261557&sourceType=CATEGORY&categoryId=178354,"폴라로이드 4K UHD TV 191cm POL75U, 스탠드형, 방문설치",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/39392674467013-90a90a46-0485-49ff-bc98-6b5cc3431640.jpg,"971,450"
78,/vp/products/4613280109?itemId=5705929866&vendorItemId=3427990495&sourceType=CATEGORY&categoryId=178354,"넥스 109cm LED TV [LG패널 무결점] [NF43G], 1_NF43G (스탠드형 / 자가설치)",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/462e/2e80c1c4dda08eed0d957e919a6a9bde18fd4763b4555243a4048dafb1da.jpg,"269,000"
79,/vp/products/155757545?itemId=448469866&vendorItemId=4270663979&sourceType=CATEGORY&categoryId=178354,"삼성전자 HD 80 cm TV 자가설치, UN32N4000AFXKR, 스탠드형",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7254628856688-7c54b96a-547d-4d68-a129-2fd5e96f0fe3.jpg,"259,000"
80,/vp/products/4939775241?itemId=6505857240&vendorItemId=75968953423&sourceType=CATEGORY&categoryId=178354,"삼성전자 [에너지소비효율 1등급 10% 환급제품] 138.7cm CRYSTAL 4K 비즈니스 TV 전국 무료설치 스탠드형 벽걸이형, 폐가전 수거 요청, 방문설치",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f9ed/b429530fe74468e21ae7cc530477775f16e7e67016a877c319f964cfcf73.jpg,"749,000"
81,/vp/products/230257151?itemId=730202988&vendorItemId=71994442897&sourceType=CATEGORY&categoryId=178354,LG전자 시네빔 빔프로젝터 FHD PF50KS,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/19679611960291-4c8b31fb-c4f4-4f56-baa3-0b162cce651a.jpg,"549,000"
82,/vp/products/1806405081?itemId=3073658651&vendorItemId=4388977098&sourceType=CATEGORY&categoryId=178354,티비 셋탑박스 선반 APM-03,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/04/29/16/4/722e719a-c838-4824-b536-a0a7e3865d81.jpg,"16,250"
83,/vp/products/1977935180?itemId=3364562209&vendorItemId=71912210567&sourceType=CATEGORY&categoryId=178354,"프리즘 4K UHD LED 127cm google android TV A50, 스탠드형, 자가설치",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1216322855380199-e6dee3d9-04ee-4206-b6d8-d7b6ea90a85f.jpg,"469,000"
84,/vp/products/4883810590?itemId=6360596788&vendorItemId=73655855966&sourceType=CATEGORY&categoryId=178354,아트리 인조이 2 HD 와이파이 블루투스 5500L 프로젝터 스마트폰 스크린 미러링 포함 화이트,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/de3d/1508ed7d695dd19d05626e100fe4be277aec8715f3ec89601836b432b51a.jpg,"98,660"
85,/vp/products/4830968822?itemId=6234157058&vendorItemId=73004252498&sourceType=CATEGORY&categoryId=178354,"[한정할인 50%]EKASN 1080P 8000루멘 소형 휴대용 스마트폰 미니 무선미러링 빔프로젝터 미니빔프로젝터+[평생 AS가능], E450",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9eda/9fe7265e19f85f5e62897c966d791904e7f54f9113a195180d248557c70d.jpg,"90,900"
86,/vp/products/1621139530?itemId=2766304526&vendorItemId=77269690932&sourceType=CATEGORY&categoryId=178354,LG전자 시네 빔프로젝터 PH30N,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/20/17/7/e2261747-661f-491a-b517-fd0cf97bf924.jpg,"387,240"
87,/vp/products/169552967?itemId=485084528&vendorItemId=4275521823&sourceType=CATEGORY&categoryId=178354,"인비오 휴대용 DVD 플레이어, PD-2000HD(핑크)",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/12/18/19/6/78b553a4-66a2-4a80-ad81-626f3d8ff263.jpg,"134,080"
88,/vp/products/5436215490?itemId=8252657548&vendorItemId=75540618895&sourceType=CATEGORY&categoryId=178354,"스마트에버 4K UHD 189cm 스마트 TV SA75G, 스탠드형, 방문설치",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/276536239000719-cdc372c4-5d61-49fd-a210-de2ee7255bf7.jpg,"1,044,370"
89,/vp/products/4523294256?itemId=5455935704&vendorItemId=70972216959&sourceType=CATEGORY&categoryId=178354,LG전자 시네빔 빔프로젝터 PF50KA,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/06/22/3586151343/ade1dcd5-2e38-46ed-9e1b-9eb3d31497f4.jpg,"678,800"
90,/vp/products/4925589444?itemId=6462935916&vendorItemId=73757412753&sourceType=CATEGORY&categoryId=178354,"LG전자 UHD 올레드 123cm OLED TV OLED48CXKNB, 스탠드형, 방문설치",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/02/02/14/1/37ea9fd9-ee1c-464a-bd3c-ed1e7d2befe2.jpg,"1,510,180"
91,/vp/products/168473355?itemId=482235012&vendorItemId=73654219795&sourceType=CATEGORY&categoryId=178354,"넥시 4K 1:2 HDMI 분배기 2포트, NX-4K HDMI SPLITTER 2P",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/07/10/4212878577/8c14722b-6b36-4670-a3d2-76affee55d2d.jpg,"12,000"
92,/vp/products/1956750044?itemId=3324951534&vendorItemId=70896333654&sourceType=CATEGORY&categoryId=178354,"더함 UHD LED 125cm HDR 안드로이드 스마트 TV U501UHD, 스탠드형, 자가설치",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/08/13/17/4/80460efb-6af0-4a93-97a5-d38e5f3e2eea.jpg,"439,000"
93,/vp/products/5030629616?itemId=6756671582&vendorItemId=72904062603&sourceType=CATEGORY&categoryId=178354,Xiaomi 미TV 스틱 블랙/1080P/한국어 지원/글로벌 버전/국내 6개월 AS,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c3f0/c9cad01192d573a301d6852c5e241af3573f365826370bf4181717c4805b.jpg,"44,200"
94,/vp/products/5073992843?itemId=6870764245&vendorItemId=74163350119&sourceType=CATEGORY&categoryId=178354,"넥스 81cm LED TV [LG패널 무결점] [NK32G], 자가설치, 스탠드형",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c116/8abae2f10dfc65514c04c96161571db3dd49bc868705f8a7d030de4c6299.jpg,"189,000"
95,/vp/products/4623547457?itemId=5734075236&vendorItemId=5590951862&sourceType=CATEGORY&categoryId=178354,Coms LED 미니 빔프로젝터 1500루멘 화이트 RE342S,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/05/13/7/6e44c606-c3ff-4ab4-9ac7-c25f7f9d33c4.jpg,"111,980"
96,/vp/products/310752907?itemId=980154936&vendorItemId=5397288753&sourceType=CATEGORY&categoryId=178354,딜라이브 UHD H5 플러스 OTT 셋톱박스,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/83934914386470-1ddfeaab-8ef8-45cd-9f2c-cb44c4e13af8.jpg,"159,000"
97,/vp/products/5471877970?itemId=8410709086&vendorItemId=75698346479&sourceType=CATEGORY&categoryId=178354,"시티브 UHD LED 125cm A급패널 TV CD500HUHD, 자가설치, 스탠드형",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/dwwi9bjl/a1e885474f154ff5b04f9fcec790ee89.jpg,"349,000"
98,/vp/products/5227749731?itemId=7350389304&vendorItemId=76886062821&sourceType=CATEGORY&categoryId=178354,"구글 크롬캐스트 4K 구글 TV 내장-2020 NEW, snow",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f80c/8a9ee598ffcd2235ed2a61f77df8c3cce28a45d5723032045974a732e0b3.jpg,"40,470"
99,/vp/products/140323309?itemId=408906404&vendorItemId=74120977837&sourceType=CATEGORY&categoryId=178354,"윤씨네 족자스크린 화이트 80인치 4:3, J80",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/10/01/17/6/847c8bb9-fea2-49ba-a169-b610cc04e62b.jpg,"40,210"
100,/vp/products/2334778121?itemId=4042654018&vendorItemId=75212727318&sourceType=CATEGORY&categoryId=178354,"샤오미 Wanbo 가정용 빔프로젝트/미니 빔/T2 Free Pro Max/리모컨 포함/관세포함/무료배송, 빔프로젝터 T2 Pro Max 1080P",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/0e30/ab082bdc78324690bac5c2f284a7a78273bd437484fed24feea9f6bb5195.png,"138,000"
101,/vp/products/4633461745?itemId=5755271047&vendorItemId=73053873729&sourceType=CATEGORY&categoryId=178354,"우노큐브 호매틱스 BoxQ 스마트 안드로이드10 OTT 셋탑박스 넷플릭스 유튜브 웨이브 왓챠 구글앱스토어 지원, [우노큐브] 호매틱스 Box Q",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f8f9/0aa330559210fd8e30933f46c163c782162e5c3cbae6b4100b160fd63202.png,"99,000"
102,/vp/products/22087958?itemId=85997306&vendorItemId=74682598500&sourceType=CATEGORY&categoryId=178354,메카트로 NOTTOO 삼성 리모컨 COMBO-2100,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/01/14/3146292374/7398521e-52d8-4251-8ca5-d719b0682f58.jpg,"5,440"
103,/vp/products/4613369411?itemId=5706207598&vendorItemId=4657916325&sourceType=CATEGORY&categoryId=178354,"넥스 127cm UHD TV [US50G], 스탠드형, 자가설치, 1_US50G (스탠드형 / 자가설치)",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/09a6/571d82a89df81b9205dc72001b5f0ed3ec396650b8ecddca679edb402b75.jpg,"359,000"
104,/vp/products/328754459?itemId=1051375924&vendorItemId=5518261575&sourceType=CATEGORY&categoryId=178354,"필립스 4K UHD 139.7cm 스마트 TV 55PUN6784, 스탠드형, 방문설치",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/272368206019465-76ec2299-2c19-4d44-a3ce-8c4ac9bc9ca9.jpg,"699,000"
105,/vp/products/304163042?itemId=957202816&vendorItemId=75693833860&sourceType=CATEGORY&categoryId=178354,"LG전자 43형- (약 107cm) UHD 스마트 LED TV 2020년 로컬완료, 출고지방문, 43UK6090",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f8a7/547a933438ef929057e8260ebf3c8e40fbd5c2b1ad4a761c5ee841d47f52.jpg,"449,000"
106,/vp/products/335739790?itemId=1071276240&vendorItemId=5561246972&sourceType=CATEGORY&categoryId=178354,"폴라로이드 4K UHD 138cm 무결점 TV PDK55CP, 스탠드형, 방문설치",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/274041250258677-1a22f0c5-6628-461a-a900-262fd8b5743e.jpg,"488,640"
107,/vp/products/140323237?itemId=408906189&vendorItemId=76214798049&sourceType=CATEGORY&categoryId=178354,"윤씨네 족자스크린 화이트 100인치 4:3, J100",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2018/10/01/17/6/847c8bb9-fea2-49ba-a169-b610cc04e62b.jpg,"54,900"
108,/vp/products/4788873753?itemId=6132831691&vendorItemId=73429101033&sourceType=CATEGORY&categoryId=178354,"LG전자 4K 울트라HD LED 189cm AI ThinQ TV 75UN7850GNA, 벽걸이형, 방문설치",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/12/21/9/93d43a47-b79b-4817-b77c-268351e31b7b.jpg,"1,853,330"
109,/vp/products/294059507?itemId=928059258&vendorItemId=77076888635&sourceType=CATEGORY&categoryId=178354,"PIMPIN 무설정 통합 리모콘, PB-9085",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/09/03/13/1/3fc30605-b29d-4503-b626-4dfaa36685e3.jpg,"8,900"
110,/vp/products/5436196590?itemId=8252566326&vendorItemId=75540529017&sourceType=CATEGORY&categoryId=178354,"LG전자 UHD LED 176cm 일반형TV 70UP8300ENA 방문설치, 스탠드형",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/04/28/17/0/2aa2e05e-dc44-48c7-84c6-79c35acc425e.jpg,"1,408,370"
111,/vp/products/1102415144?itemId=2062776942&vendorItemId=70062006110&sourceType=CATEGORY&categoryId=178354,정수생활건강 이동식 TV스탠드 거치대 삼성 LG TV 일반브랜드 32~70인치 프리미엄,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7b7e/d57f28e1245e0280391b892400e4c5b4018a6ae22955b89dacbd083aa837.jpg,"56,500"
112,/vp/products/4798305046?itemId=6156711592&vendorItemId=74135714733&sourceType=CATEGORY&categoryId=178354,"이노스 FHD 101.6cm TV 제로베젤 스마트 TV S4001KU, 스탠드형, 자가설치",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/01/14/15/8/0bc45b43-368b-4170-aa38-30f9c16bedc4.jpg,"319,000"
113,/vp/products/331103934?itemId=1057995790&vendorItemId=71979437650&sourceType=CATEGORY&categoryId=178354,LG전자 시네빔 4K UHD 빔프로젝터 HU70LA,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/11/01/16/5/776b5662-8430-4672-a1db-35d39e346ed0.jpg,"1,629,000"
114,/vp/products/1068535297?itemId=2015957856&vendorItemId=75667817247&sourceType=CATEGORY&categoryId=178354,"샤오미 닥터베이 초음파 전동칫솔, BET-C01",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/05/10/11/5/35c30f78-ba6e-4523-a8c1-edd6152284b1.jpg,"24,900"
115,/vp/products/88951256?itemId=278088782&vendorItemId=3675748494&sourceType=CATEGORY&categoryId=178354,프로젝터매니아 미니 빔프로젝터 PJM-1500W,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/32dd/bc0bcb0b1a715038974715fab3b60ccd37edc39424ab48355317f4a6fba9.jpg,"67,030"
116,/vp/products/1853874159?itemId=3151244921&vendorItemId=77270496567&sourceType=CATEGORY&categoryId=178354,"샤오미 미 TV 스틱 1080P Full HD 글로벌버전 /넷플릭스 미스틱 웨이브 안드로이드, 샤오미 미박스S 글로벌버전 한국어지원",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f0e6/ee9fbb9ca38020d8864cd6db4fced164d79c507c0970821ed462f4d227af.jpg,"68,500"
117,/vp/products/1685539354?itemId=2870936116&vendorItemId=75892490978&sourceType=CATEGORY&categoryId=178354,"삼성전자 사이니지 IPTV 4K UHD HDR LH55BEAHLGFXKR HDMI 케이블포함, 방문설치, 벽걸이형",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/d4af/edd717be835b845b7a5b6b9b009454477f2137ae961c0d9dd293bcd3bdee.jpg,"804,000"
118,/vp/products/4971469173?itemId=6600745730&vendorItemId=73793988364&sourceType=CATEGORY&categoryId=178354,"삼성전자 QLED 138cm The Serif TV KQ55LST01EFXKR, 방문설치",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/02/03/16/0/2438fc55-a380-48a6-9b63-ce690248f049.jpg,"1,990,000"
119,/vp/products/271649492?itemId=854275448&vendorItemId=73859008922&sourceType=CATEGORY&categoryId=178354,CnK 미니 빔프로젝터 Rhk72,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/18690519440553-8094a46a-9a82-4e12-836d-7e90ac8290c2.jpg,"206,560"
120,/vp/products/1173500388?itemId=2151804731&vendorItemId=76434296110&sourceType=CATEGORY&categoryId=178354,"씨앤케이 미니 빔프로젝터, RnK72",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/01/13/17/5/b4e8bd87-3dd8-443a-80d3-876f2e421c8d.jpg,"180,000"
121,/vp/products/1445605817?itemId=2490893709&vendorItemId=74455630633&sourceType=CATEGORY&categoryId=178354,"삼성전자 Full HD LED 108cm 스마트 TV KU43T5300AFXKR, 스탠드형, 방문설치",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/16433013749000-28c3f855-4542-4d67-af80-373983c55110.jpg,"521,600"
122,/vp/products/313652796?itemId=992058070&vendorItemId=5417927577&sourceType=CATEGORY&categoryId=178354,"삼성전자 FHD 108cm TV UN43N5000AFXKR, 스탠드형, 방문설치",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/10694151468465-d17aff99-d0e8-40a9-84d7-a77379e1f097.jpg,"397,150"
123,/vp/products/1086280203?itemId=2040393163&vendorItemId=71563313924&sourceType=CATEGORY&categoryId=178354,"삼성전자 FHD 108cm TV UN43N5020AFXKR, 스탠드형, 자가설치",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/13353565593116-4f028189-92de-49b4-88d4-42624952a474.jpg,"405,800"
124,/vp/products/1685745160?itemId=2871301414&vendorItemId=70860504381&sourceType=CATEGORY&categoryId=178354,"스마트에버 4K UHD 109cm TV SA43G 스마트, 스탠드형, 자가설치",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/62312104317928-9d45f403-388a-40ac-800d-90be27aa781a.jpg,"398,930"
125,/vp/products/166497372?itemId=476907521&vendorItemId=77370880055&sourceType=CATEGORY&categoryId=178354,"삼성전자 HD LED 80 cm TV 자가설치, UN32N4020AFXKR, 스탠드형",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/697516512229927-876e4820-9da9-4c22-ae6a-4bf186d225ca.jpg,"302,150"
126,/vp/products/4355492096?itemId=5115771848&vendorItemId=72799149262&sourceType=CATEGORY&categoryId=178354,조아빔 무선 미러링 HD급 고해상도 LED 빔프로젝터 JD-720H,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/11/18/13/9/27756de8-42d4-4386-b855-a0890dde2fda.jpg,"179,000"
127,/vp/products/5069498242?itemId=6857761279&vendorItemId=73299267706&sourceType=CATEGORY&categoryId=178354,VANKYO Leisure 470 무선미러링 빔프로젝터 가정용 1080P지원 품질보증1년 아마존 판매1위 미니삼각대 포함,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b59b/6c9901dacc285fc8ed83386eb57009a95c12514baf8e86c6a13d5437d477.jpg,"108,000"
128,/vp/products/1807804583?itemId=3075941780&vendorItemId=77153944914&sourceType=CATEGORY&categoryId=178354,"샤오미 미 티비 스틱 mi tv stick, 샤오미 Mi TV 스틱",//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/095a/f2a9615fc537225246faf06d88de7e82d3313dea1330eb35b710617bf6d3.png,"31,270"
129,/vp/products/1695119458?itemId=2885803584&vendorItemId=70874882514&sourceType=CATEGORY&categoryId=178354,"스마트에버 4K UHD 139.7cm 스마트 TV SA55G, 스탠드형, 방문설치",//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/63671695115278-a47479f0-2489-41fe-baf2-46688bd67ebe.jpg,"579,000"
130,/vp/products/1695119356?itemId=2885803431&vendorItemId=70874882509&sourceType=CATEGORY&categoryId=178354,"스마트에버 4K UHD 165cm 스마트 TV SA65G, 스탠드형, 방문설치",//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/62347502220181-80c3e108-3c19-495a-9fdf-f121535b6645.jpg,"699,950"
131,/vp/products/2354124504?itemId=4084219195&vendorItemId=73187309622&sourceType=CATEGORY&categoryId=178354,아마존 파이어 TV 스틱 4K 세톱박스,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/b539/f8c8abc98a22287fe9b81b489ccaa67d06b4c32cd7f3507700d518910e21.JPG,"56,630"
132,/vp/products/5151390464?itemId=7078939403&vendorItemId=74370943400&sourceType=CATEGORY&categoryId=178354,"LG전자 UHD LED 163cm TV AI ThinQ전용 65UN7800ENA, 스탠드형, 방문설치",//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/06/15/18/0/47f6b183-0b51-49fa-a907-13e30b800d64.jpg,"1,241,760"
133,/vp/products/4841725144?itemId=6257947772&vendorItemId=71580063189&sourceType=CATEGORY&categoryId=178354,"[한정할인 50%]아카소 AK-2 소형 휴대용 스마트폰 미니 1080P 빔 프로젝터 빔프로젝터 미니빔프로젝터 무선 프로젝션+[평생 AS가능], 하얀",//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/80b9/10d197717e5296a5c4165b475cab94d3c1d11507807c9583e41fd3123a70.jpg,"89,000"
